Date,price,year,region
10/11/15,0.97,2015,GrandRapids
10/4/15,0.99,2015,GrandRapids
9/27/15,1.15,2015,GrandRapids
9/20/15,0.88,2015,GrandRapids
9/13/15,0.95,2015,GrandRapids
9/6/15,1.09,2015,GrandRapids
8/30/15,0.91,2015,GrandRapids
8/23/15,1.28,2015,GrandRapids
8/16/15,0.89,2015,GrandRapids
8/9/15,1.08,2015,GrandRapids
8/2/15,1.05,2015,GrandRapids
7/26/15,1.12,2015,GrandRapids
7/19/15,1.05,2015,GrandRapids
7/12/15,1.19,2015,GrandRapids
7/5/15,1.16,2015,GrandRapids
6/28/15,1.1,2015,GrandRapids
6/21/15,0.96,2015,GrandRapids
6/14/15,1.07,2015,GrandRapids
6/7/15,1.14,2015,GrandRapids
5/31/15,1.31,2015,GrandRapids
5/24/15,1.3,2015,GrandRapids
5/17/15,0.97,2015,GrandRapids
5/10/15,1.36,2015,GrandRapids
5/3/15,1.06,2015,GrandRapids
4/26/15,1.09,2015,GrandRapids
4/19/15,0.93,2015,GrandRapids
4/12/15,1.13,2015,GrandRapids
4/5/15,1.22,2015,GrandRapids
3/29/15,1.11,2015,GrandRapids
3/22/15,0.91,2015,GrandRapids
3/15/15,1.35,2015,GrandRapids
3/8/15,1.08,2015,GrandRapids
3/1/15,0.95,2015,GrandRapids
2/22/15,1.31,2015,GrandRapids
2/15/15,1.21,2015,GrandRapids
2/8/15,1.24,2015,GrandRapids
2/1/15,0.94,2015,GrandRapids
1/25/15,1.19,2015,GrandRapids
1/18/15,1.07,2015,GrandRapids
1/11/15,1.03,2015,GrandRapids
1/4/15,0.95,2015,GrandRapids
12/27/15,1.01,2015,GreatLakes
12/20/15,1.01,2015,GreatLakes
12/13/15,1.03,2015,GreatLakes
12/6/15,1,2015,GreatLakes
11/29/15,1.07,2015,GreatLakes
11/22/15,1.03,2015,GreatLakes
11/15/15,1.09,2015,GreatLakes
11/8/15,0.98,2015,GreatLakes
11/1/15,1,2015,GreatLakes
10/25/15,1.1,2015,GreatLakes
10/18/15,1.03,2015,GreatLakes
10/11/15,1.02,2015,GreatLakes
10/4/15,1.05,2015,GreatLakes
9/27/15,1.1,2015,GreatLakes
9/20/15,1.02,2015,GreatLakes
9/13/15,1.03,2015,GreatLakes
9/6/15,1.07,2015,GreatLakes
8/30/15,1.04,2015,GreatLakes
8/23/15,1.14,2015,GreatLakes
8/16/15,1.03,2015,GreatLakes
8/9/15,1.12,2015,GreatLakes
8/2/15,1.14,2015,GreatLakes
7/26/15,1.1,2015,GreatLakes
7/19/15,1.12,2015,GreatLakes
7/12/15,1.14,2015,GreatLakes
7/5/15,1.13,2015,GreatLakes
6/28/15,1.07,2015,GreatLakes
6/21/15,1.08,2015,GreatLakes
6/14/15,1.12,2015,GreatLakes
6/7/15,1.13,2015,GreatLakes
5/31/15,1.2,2015,GreatLakes
5/24/15,1.15,2015,GreatLakes
5/17/15,1.09,2015,GreatLakes
5/10/15,1.15,2015,GreatLakes
5/3/15,1.05,2015,GreatLakes
4/26/15,1.14,2015,GreatLakes
4/19/15,1.06,2015,GreatLakes
4/12/15,1.11,2015,GreatLakes
4/5/15,1.18,2015,GreatLakes
3/29/15,1.09,2015,GreatLakes
3/22/15,1.04,2015,GreatLakes
3/15/15,1.1,2015,GreatLakes
3/8/15,1.04,2015,GreatLakes
3/1/15,1.02,2015,GreatLakes
2/22/15,1.16,2015,GreatLakes
2/15/15,1.15,2015,GreatLakes
2/8/15,1.07,2015,GreatLakes
2/1/15,0.91,2015,GreatLakes
1/25/15,1.13,2015,GreatLakes
1/18/15,1.08,2015,GreatLakes
1/11/15,1.1,2015,GreatLakes
1/4/15,1.02,2015,GreatLakes
12/27/15,1.16,2015,HarrisburgScranton
12/20/15,1.11,2015,HarrisburgScranton
12/13/15,1.14,2015,HarrisburgScranton
12/6/15,1.1,2015,HarrisburgScranton
11/29/15,1.17,2015,HarrisburgScranton
11/22/15,1.16,2015,HarrisburgScranton
11/15/15,1.09,2015,HarrisburgScranton
11/8/15,1.09,2015,HarrisburgScranton
11/1/15,1.13,2015,HarrisburgScranton
10/25/15,1.11,2015,HarrisburgScranton
10/18/15,0.93,2015,HarrisburgScranton
10/11/15,1.05,2015,HarrisburgScranton
10/4/15,1.16,2015,HarrisburgScranton
9/27/15,1.15,2015,HarrisburgScranton
9/20/15,1.17,2015,HarrisburgScranton
9/13/15,1.07,2015,HarrisburgScranton
9/6/15,1.19,2015,HarrisburgScranton
8/30/15,1.18,2015,HarrisburgScranton
8/23/15,1.1,2015,HarrisburgScranton
8/16/15,1.09,2015,HarrisburgScranton
8/9/15,1.07,2015,HarrisburgScranton
8/2/15,1.1,2015,HarrisburgScranton
7/26/15,1.17,2015,HarrisburgScranton
7/19/15,1.19,2015,HarrisburgScranton
7/12/15,1.17,2015,HarrisburgScranton
7/5/15,1.19,2015,HarrisburgScranton
6/28/15,1.2,2015,HarrisburgScranton
6/21/15,1.19,2015,HarrisburgScranton
6/14/15,1.13,2015,HarrisburgScranton
6/7/15,1.21,2015,HarrisburgScranton
5/31/15,1.22,2015,HarrisburgScranton
5/24/15,1.21,2015,HarrisburgScranton
5/17/15,1.19,2015,HarrisburgScranton
5/10/15,1.19,2015,HarrisburgScranton
5/3/15,1.17,2015,HarrisburgScranton
4/26/15,1.21,2015,HarrisburgScranton
4/19/15,1.17,2015,HarrisburgScranton
4/12/15,1.18,2015,HarrisburgScranton
4/5/15,1.21,2015,HarrisburgScranton
3/29/15,1.14,2015,HarrisburgScranton
3/22/15,1.08,2015,HarrisburgScranton
3/15/15,1.2,2015,HarrisburgScranton
3/8/15,1.15,2015,HarrisburgScranton
3/1/15,1.07,2015,HarrisburgScranton
2/22/15,1.2,2015,HarrisburgScranton
2/15/15,1.22,2015,HarrisburgScranton
2/8/15,1.02,2015,HarrisburgScranton
2/1/15,1.06,2015,HarrisburgScranton
1/25/15,1.17,2015,HarrisburgScranton
1/18/15,1.24,2015,HarrisburgScranton
1/11/15,1.26,2015,HarrisburgScranton
1/4/15,1.05,2015,HarrisburgScranton
12/27/15,1.27,2015,HartfordSpringfield
12/20/15,1.18,2015,HartfordSpringfield
12/13/15,1.24,2015,HartfordSpringfield
12/6/15,1.19,2015,HartfordSpringfield
11/29/15,1.32,2015,HartfordSpringfield
11/22/15,1.27,2015,HartfordSpringfield
11/15/15,1.12,2015,HartfordSpringfield
11/8/15,1.16,2015,HartfordSpringfield
11/1/15,1.16,2015,HartfordSpringfield
10/25/15,1.2,2015,HartfordSpringfield
10/18/15,0.93,2015,HartfordSpringfield
10/11/15,1.38,2015,HartfordSpringfield
10/4/15,1.3,2015,HartfordSpringfield
9/27/15,1.29,2015,HartfordSpringfield
9/20/15,1.25,2015,HartfordSpringfield
9/13/15,1.11,2015,HartfordSpringfield
9/6/15,1.27,2015,HartfordSpringfield
8/30/15,1.26,2015,HartfordSpringfield
8/23/15,1.14,2015,HartfordSpringfield
8/16/15,1.12,2015,HartfordSpringfield
8/9/15,1.12,2015,HartfordSpringfield
8/2/15,1.16,2015,HartfordSpringfield
7/26/15,1.3,2015,HartfordSpringfield
7/19/15,1.32,2015,HartfordSpringfield
7/12/15,1.06,2015,HartfordSpringfield
7/5/15,1.25,2015,HartfordSpringfield
6/28/15,1.27,2015,HartfordSpringfield
6/21/15,1.25,2015,HartfordSpringfield
6/14/15,1.15,2015,HartfordSpringfield
6/7/15,1.29,2015,HartfordSpringfield
5/31/15,1.33,2015,HartfordSpringfield
5/24/15,1.34,2015,HartfordSpringfield
5/17/15,1.2,2015,HartfordSpringfield
5/10/15,1.25,2015,HartfordSpringfield
5/3/15,1.25,2015,HartfordSpringfield
4/26/15,1.36,2015,HartfordSpringfield
4/19/15,1.35,2015,HartfordSpringfield
4/12/15,1.25,2015,HartfordSpringfield
4/5/15,1.33,2015,HartfordSpringfield
3/29/15,1.22,2015,HartfordSpringfield
3/22/15,1.11,2015,HartfordSpringfield
3/15/15,1.4,2015,HartfordSpringfield
3/8/15,1.43,2015,HartfordSpringfield
3/1/15,1.12,2015,HartfordSpringfield
2/22/15,1.38,2015,HartfordSpringfield
2/15/15,1.39,2015,HartfordSpringfield
2/8/15,1.09,2015,HartfordSpringfield
2/1/15,1.32,2015,HartfordSpringfield
1/25/15,1.35,2015,HartfordSpringfield
1/18/15,1.39,2015,HartfordSpringfield
1/11/15,1.38,2015,HartfordSpringfield
1/4/15,1.06,2015,HartfordSpringfield
12/27/15,0.78,2015,Houston
12/20/15,0.75,2015,Houston
12/13/15,0.73,2015,Houston
12/6/15,0.74,2015,Houston
11/29/15,0.79,2015,Houston
11/22/15,0.73,2015,Houston
11/15/15,0.72,2015,Houston
11/8/15,0.75,2015,Houston
11/1/15,0.77,2015,Houston
10/25/15,0.88,2015,Houston
10/18/15,0.9,2015,Houston
10/11/15,0.79,2015,Houston
10/4/15,0.82,2015,Houston
9/27/15,0.86,2015,Houston
9/20/15,0.83,2015,Houston
9/13/15,0.89,2015,Houston
9/6/15,0.89,2015,Houston
8/30/15,0.88,2015,Houston
8/23/15,0.89,2015,Houston
8/16/15,0.92,2015,Houston
8/9/15,0.92,2015,Houston
8/2/15,0.9,2015,Houston
7/26/15,0.79,2015,Houston
7/19/15,0.78,2015,Houston
7/12/15,0.79,2015,Houston
7/5/15,0.79,2015,Houston
6/28/15,0.74,2015,Houston
6/21/15,0.74,2015,Houston
6/14/15,0.62,2015,Houston
6/7/15,0.72,2015,Houston
5/31/15,0.72,2015,Houston
5/24/15,0.83,2015,Houston
5/17/15,0.82,2015,Houston
5/10/15,0.76,2015,Houston
5/3/15,0.74,2015,Houston
4/26/15,0.79,2015,Houston
4/19/15,0.82,2015,Houston
4/12/15,0.79,2015,Houston
4/5/15,0.83,2015,Houston
3/29/15,0.79,2015,Houston
3/22/15,0.8,2015,Houston
3/15/15,0.77,2015,Houston
3/8/15,0.78,2015,Houston
3/1/15,0.87,2015,Houston
2/22/15,0.82,2015,Houston
2/15/15,0.73,2015,Houston
2/8/15,0.7,2015,Houston
2/1/15,0.72,2015,Houston
1/25/15,0.77,2015,Houston
1/18/15,0.77,2015,Houston
1/11/15,0.78,2015,Houston
1/4/15,0.71,2015,Houston
12/27/15,1.04,2015,Indianapolis
12/20/15,1.1,2015,Indianapolis
12/13/15,1.03,2015,Indianapolis
12/6/15,0.92,2015,Indianapolis
11/29/15,1.08,2015,Indianapolis
11/22/15,1.11,2015,Indianapolis
11/15/15,1.08,2015,Indianapolis
11/8/15,0.96,2015,Indianapolis
11/1/15,1.01,2015,Indianapolis
10/25/15,1.02,2015,Indianapolis
10/18/15,0.97,2015,Indianapolis
10/11/15,1.1,2015,Indianapolis
10/4/15,0.98,2015,Indianapolis
9/27/15,1.04,2015,Indianapolis
9/20/15,0.91,2015,Indianapolis
9/13/15,0.87,2015,Indianapolis
9/6/15,1.11,2015,Indianapolis
8/30/15,1.17,2015,Indianapolis
8/23/15,1.22,2015,Indianapolis
8/16/15,1.14,2015,Indianapolis
8/9/15,1.2,2015,Indianapolis
8/2/15,1.21,2015,Indianapolis
7/26/15,1.22,2015,Indianapolis
7/19/15,1.07,2015,Indianapolis
7/12/15,1.05,2015,Indianapolis
7/5/15,1.05,2015,Indianapolis
6/28/15,0.95,2015,Indianapolis
6/21/15,1.03,2015,Indianapolis
6/14/15,1.15,2015,Indianapolis
6/7/15,1.28,2015,Indianapolis
5/31/15,1.37,2015,Indianapolis
5/24/15,1.29,2015,Indianapolis
5/17/15,1.26,2015,Indianapolis
5/10/15,1.06,2015,Indianapolis
5/3/15,1.13,2015,Indianapolis
4/26/15,1.24,2015,Indianapolis
4/19/15,1.08,2015,Indianapolis
4/12/15,1.15,2015,Indianapolis
4/5/15,1.17,2015,Indianapolis
3/29/15,1.09,2015,Indianapolis
3/22/15,1.11,2015,Indianapolis
3/15/15,1.21,2015,Indianapolis
3/8/15,1.07,2015,Indianapolis
3/1/15,1.13,2015,Indianapolis
2/22/15,1.34,2015,Indianapolis
2/15/15,1.3,2015,Indianapolis
2/8/15,0.98,2015,Indianapolis
2/1/15,0.92,2015,Indianapolis
1/25/15,1.06,2015,Indianapolis
1/18/15,1.14,2015,Indianapolis
1/11/15,1.25,2015,Indianapolis
1/4/15,1.02,2015,Indianapolis
12/27/15,0.99,2015,Jacksonville
12/20/15,1.19,2015,Jacksonville
12/13/15,0.96,2015,Jacksonville
12/6/15,1.19,2015,Jacksonville
11/29/15,0.96,2015,Jacksonville
11/22/15,0.98,2015,Jacksonville
11/15/15,1.25,2015,Jacksonville
11/8/15,1.25,2015,Jacksonville
11/1/15,0.97,2015,Jacksonville
10/25/15,1.22,2015,Jacksonville
10/18/15,1.25,2015,Jacksonville
10/11/15,0.99,2015,Jacksonville
10/4/15,0.99,2015,Jacksonville
9/27/15,1.27,2015,Jacksonville
9/20/15,0.99,2015,Jacksonville
9/13/15,1.24,2015,Jacksonville
9/6/15,0.98,2015,Jacksonville
8/30/15,1.26,2015,Jacksonville
8/23/15,1.25,2015,Jacksonville
8/16/15,1.25,2015,Jacksonville
8/9/15,0.99,2015,Jacksonville
8/2/15,1.24,2015,Jacksonville
7/26/15,1.25,2015,Jacksonville
7/19/15,1,2015,Jacksonville
7/12/15,1.22,2015,Jacksonville
7/5/15,0.95,2015,Jacksonville
6/28/15,1.16,2015,Jacksonville
6/21/15,0.95,2015,Jacksonville
6/14/15,1.2,2015,Jacksonville
6/7/15,0.98,2015,Jacksonville
5/31/15,1.24,2015,Jacksonville
5/24/15,1,2015,Jacksonville
5/17/15,1.22,2015,Jacksonville
5/10/15,1.24,2015,Jacksonville
5/3/15,0.96,2015,Jacksonville
4/26/15,1.21,2015,Jacksonville
4/19/15,1.17,2015,Jacksonville
4/12/15,0.99,2015,Jacksonville
4/5/15,1.1,2015,Jacksonville
3/29/15,1.2,2015,Jacksonville
3/22/15,0.96,2015,Jacksonville
3/15/15,1.27,2015,Jacksonville
3/8/15,1.24,2015,Jacksonville
3/1/15,1.01,2015,Jacksonville
2/22/15,1.1,2015,Jacksonville
2/15/15,1.24,2015,Jacksonville
2/8/15,1.21,2015,Jacksonville
2/1/15,0.92,2015,Jacksonville
1/25/15,1.2,2015,Jacksonville
1/18/15,1.27,2015,Jacksonville
1/11/15,1.2,2015,Jacksonville
1/4/15,0.97,2015,Jacksonville
12/27/15,0.83,2015,LasVegas
12/20/15,0.96,2015,LasVegas
12/13/15,0.95,2015,LasVegas
12/6/15,0.89,2015,LasVegas
11/29/15,0.95,2015,LasVegas
11/22/15,0.98,2015,LasVegas
11/15/15,0.95,2015,LasVegas
11/8/15,0.92,2015,LasVegas
11/1/15,0.99,2015,LasVegas
10/25/15,0.98,2015,LasVegas
10/18/15,0.91,2015,LasVegas
10/11/15,0.94,2015,LasVegas
10/4/15,0.97,2015,LasVegas
9/27/15,0.97,2015,LasVegas
9/20/15,0.97,2015,LasVegas
9/13/15,0.88,2015,LasVegas
9/6/15,1.02,2015,LasVegas
8/30/15,1.09,2015,LasVegas
8/23/15,1.06,2015,LasVegas
8/16/15,0.96,2015,LasVegas
8/9/15,0.96,2015,LasVegas
8/2/15,1.09,2015,LasVegas
7/26/15,1.06,2015,LasVegas
7/19/15,1.03,2015,LasVegas
7/12/15,1.02,2015,LasVegas
7/5/15,1.05,2015,LasVegas
6/28/15,1.01,2015,LasVegas
6/21/15,0.9,2015,LasVegas
6/14/15,0.88,2015,LasVegas
6/7/15,1.02,2015,LasVegas
5/31/15,1.03,2015,LasVegas
5/24/15,0.98,2015,LasVegas
5/17/15,0.95,2015,LasVegas
5/10/15,0.98,2015,LasVegas
5/3/15,0.94,2015,LasVegas
4/26/15,0.88,2015,LasVegas
4/19/15,0.82,2015,LasVegas
4/12/15,0.76,2015,LasVegas
4/5/15,0.81,2015,LasVegas
3/29/15,0.84,2015,LasVegas
3/22/15,0.9,2015,LasVegas
3/15/15,1.07,2015,LasVegas
3/8/15,1.01,2015,LasVegas
3/1/15,1.05,2015,LasVegas
2/22/15,1.16,2015,LasVegas
2/15/15,1.12,2015,LasVegas
2/8/15,1.01,2015,LasVegas
2/1/15,0.94,2015,LasVegas
1/25/15,1.06,2015,LasVegas
1/18/15,1.06,2015,LasVegas
1/11/15,0.93,2015,LasVegas
1/4/15,0.8,2015,LasVegas
12/27/15,0.8,2015,LosAngeles
12/20/15,0.85,2015,LosAngeles
12/13/15,0.74,2015,LosAngeles
12/6/15,0.66,2015,LosAngeles
11/29/15,0.83,2015,LosAngeles
11/22/15,0.81,2015,LosAngeles
11/15/15,0.74,2015,LosAngeles
11/8/15,0.84,2015,LosAngeles
11/1/15,0.89,2015,LosAngeles
10/25/15,0.95,2015,LosAngeles
10/18/15,0.89,2015,LosAngeles
10/11/15,0.92,2015,LosAngeles
10/4/15,0.98,2015,LosAngeles
9/27/15,0.9,2015,LosAngeles
9/20/15,0.99,2015,LosAngeles
9/13/15,0.98,2015,LosAngeles
9/6/15,0.92,2015,LosAngeles
8/30/15,0.9,2015,LosAngeles
8/23/15,1.03,2015,LosAngeles
8/16/15,0.93,2015,LosAngeles
8/9/15,0.94,2015,LosAngeles
8/2/15,1,2015,LosAngeles
7/26/15,0.95,2015,LosAngeles
7/19/15,1.02,2015,LosAngeles
7/12/15,1.03,2015,LosAngeles
7/5/15,0.96,2015,LosAngeles
6/28/15,0.94,2015,LosAngeles
6/21/15,0.91,2015,LosAngeles
6/14/15,0.79,2015,LosAngeles
6/7/15,0.84,2015,LosAngeles
5/31/15,0.85,2015,LosAngeles
5/24/15,0.97,2015,LosAngeles
5/17/15,0.98,2015,LosAngeles
5/10/15,0.78,2015,LosAngeles
5/3/15,0.78,2015,LosAngeles
4/26/15,1.02,2015,LosAngeles
4/19/15,0.93,2015,LosAngeles
4/12/15,0.93,2015,LosAngeles
4/5/15,1.01,2015,LosAngeles
3/29/15,1,2015,LosAngeles
3/22/15,1.01,2015,LosAngeles
3/15/15,0.94,2015,LosAngeles
3/8/15,0.86,2015,LosAngeles
3/1/15,0.75,2015,LosAngeles
2/22/15,0.83,2015,LosAngeles
2/15/15,0.83,2015,LosAngeles
2/8/15,0.9,2015,LosAngeles
2/1/15,0.74,2015,LosAngeles
1/25/15,0.96,2015,LosAngeles
1/18/15,0.89,2015,LosAngeles
1/11/15,0.85,2015,LosAngeles
1/4/15,0.85,2015,LosAngeles
12/27/15,1.04,2015,Louisville
12/20/15,1.05,2015,Louisville
12/13/15,0.91,2015,Louisville
12/6/15,0.83,2015,Louisville
11/29/15,0.97,2015,Louisville
11/22/15,1.01,2015,Louisville
11/15/15,1.04,2015,Louisville
11/8/15,0.93,2015,Louisville
11/1/15,0.89,2015,Louisville
10/25/15,1.06,2015,Louisville
10/18/15,1.03,2015,Louisville
10/11/15,1.03,2015,Louisville
10/4/15,1.11,2015,Louisville
9/27/15,1.18,2015,Louisville
9/20/15,1.05,2015,Louisville
9/13/15,0.98,2015,Louisville
9/6/15,0.98,2015,Louisville
8/30/15,1.13,2015,Louisville
8/23/15,1.15,2015,Louisville
8/16/15,1.09,2015,Louisville
8/9/15,1.08,2015,Louisville
8/2/15,0.93,2015,Louisville
7/26/15,0.88,2015,Louisville
7/19/15,1.08,2015,Louisville
7/12/15,1.13,2015,Louisville
7/5/15,1.15,2015,Louisville
6/28/15,1.15,2015,Louisville
6/21/15,1.17,2015,Louisville
6/14/15,1.07,2015,Louisville
6/7/15,1.01,2015,Louisville
5/31/15,1,2015,Louisville
5/24/15,1.05,2015,Louisville
5/17/15,1.2,2015,Louisville
5/10/15,1.1,2015,Louisville
5/3/15,1.03,2015,Louisville
4/26/15,1.21,2015,Louisville
4/19/15,1.01,2015,Louisville
4/12/15,0.97,2015,Louisville
4/5/15,1.08,2015,Louisville
3/29/15,1,2015,Louisville
3/22/15,0.99,2015,Louisville
3/15/15,1.21,2015,Louisville
3/8/15,1.18,2015,Louisville
3/1/15,1.02,2015,Louisville
2/22/15,1.01,2015,Louisville
2/15/15,1.13,2015,Louisville
2/8/15,1,2015,Louisville
2/1/15,0.9,2015,Louisville
1/25/15,1.02,2015,Louisville
1/18/15,1.06,2015,Louisville
1/11/15,1.05,2015,Louisville
1/4/15,0.92,2015,Louisville
12/27/15,0.99,2015,MiamiFtLauderdale
12/20/15,1.21,2015,MiamiFtLauderdale
12/13/15,0.97,2015,MiamiFtLauderdale
12/6/15,1.25,2015,MiamiFtLauderdale
11/29/15,0.98,2015,MiamiFtLauderdale
11/22/15,0.98,2015,MiamiFtLauderdale
11/15/15,1.22,2015,MiamiFtLauderdale
11/8/15,1.22,2015,MiamiFtLauderdale
11/1/15,0.98,2015,MiamiFtLauderdale
10/25/15,1.25,2015,MiamiFtLauderdale
10/18/15,1.24,2015,MiamiFtLauderdale
10/11/15,1,2015,MiamiFtLauderdale
10/4/15,0.99,2015,MiamiFtLauderdale
9/27/15,1.31,2015,MiamiFtLauderdale
9/20/15,0.98,2015,MiamiFtLauderdale
9/13/15,1.26,2015,MiamiFtLauderdale
9/6/15,0.98,2015,MiamiFtLauderdale
8/30/15,1.24,2015,MiamiFtLauderdale
8/23/15,1.24,2015,MiamiFtLauderdale
8/16/15,1.24,2015,MiamiFtLauderdale
8/9/15,0.97,2015,MiamiFtLauderdale
8/2/15,1.22,2015,MiamiFtLauderdale
7/26/15,1.24,2015,MiamiFtLauderdale
7/19/15,0.96,2015,MiamiFtLauderdale
7/12/15,1.24,2015,MiamiFtLauderdale
7/5/15,0.98,2015,MiamiFtLauderdale
6/28/15,1.21,2015,MiamiFtLauderdale
6/21/15,0.96,2015,MiamiFtLauderdale
6/14/15,1.26,2015,MiamiFtLauderdale
6/7/15,0.99,2015,MiamiFtLauderdale
5/31/15,1.27,2015,MiamiFtLauderdale
5/24/15,1.01,2015,MiamiFtLauderdale
5/17/15,1.24,2015,MiamiFtLauderdale
5/10/15,1.28,2015,MiamiFtLauderdale
5/3/15,0.98,2015,MiamiFtLauderdale
4/26/15,1.25,2015,MiamiFtLauderdale
4/19/15,1.23,2015,MiamiFtLauderdale
4/12/15,1,2015,MiamiFtLauderdale
4/5/15,1.11,2015,MiamiFtLauderdale
3/29/15,1.25,2015,MiamiFtLauderdale
3/22/15,0.97,2015,MiamiFtLauderdale
3/15/15,1.33,2015,MiamiFtLauderdale
3/8/15,1.3,2015,MiamiFtLauderdale
3/1/15,1.01,2015,MiamiFtLauderdale
2/22/15,1.24,2015,MiamiFtLauderdale
2/15/15,1.29,2015,MiamiFtLauderdale
2/8/15,1.25,2015,MiamiFtLauderdale
2/1/15,0.95,2015,MiamiFtLauderdale
1/25/15,1.27,2015,MiamiFtLauderdale
1/18/15,1.3,2015,MiamiFtLauderdale
1/11/15,1.28,2015,MiamiFtLauderdale
1/4/15,0.97,2015,MiamiFtLauderdale
12/27/15,1.05,2015,Midsouth
12/20/15,1.05,2015,Midsouth
12/13/15,1.03,2015,Midsouth
12/6/15,1,2015,Midsouth
11/29/15,1.05,2015,Midsouth
11/22/15,1.06,2015,Midsouth
11/15/15,1.02,2015,Midsouth
11/8/15,1.04,2015,Midsouth
11/1/15,1.08,2015,Midsouth
10/25/15,1.13,2015,Midsouth
10/18/15,1.05,2015,Midsouth
10/11/15,1.13,2015,Midsouth
10/4/15,1.18,2015,Midsouth
9/27/15,1.11,2015,Midsouth
9/20/15,1.13,2015,Midsouth
9/13/15,1.09,2015,Midsouth
9/6/15,1.08,2015,Midsouth
8/30/15,1.18,2015,Midsouth
8/23/15,1.12,2015,Midsouth
8/16/15,1.14,2015,Midsouth
8/9/15,1.15,2015,Midsouth
8/2/15,1.14,2015,Midsouth
7/26/15,1.15,2015,Midsouth
7/19/15,1.14,2015,Midsouth
7/12/15,1.13,2015,Midsouth
7/5/15,1.13,2015,Midsouth
6/28/15,1.14,2015,Midsouth
6/21/15,1.13,2015,Midsouth
6/14/15,1.09,2015,Midsouth
6/7/15,1.14,2015,Midsouth
5/31/15,1.14,2015,Midsouth
5/24/15,1.14,2015,Midsouth
5/17/15,1.18,2015,Midsouth
5/10/15,1.17,2015,Midsouth
5/3/15,1.07,2015,Midsouth
4/26/15,1.2,2015,Midsouth
4/19/15,1.18,2015,Midsouth
4/12/15,1.13,2015,Midsouth
4/5/15,1.19,2015,Midsouth
3/29/15,1.18,2015,Midsouth
3/22/15,1.11,2015,Midsouth
3/15/15,1.19,2015,Midsouth
3/8/15,1.21,2015,Midsouth
3/1/15,1.14,2015,Midsouth
2/22/15,1.1,2015,Midsouth
2/15/15,1.17,2015,Midsouth
2/8/15,1.06,2015,Midsouth
2/1/15,0.99,2015,Midsouth
1/25/15,1.15,2015,Midsouth
1/18/15,1.19,2015,Midsouth
1/11/15,1.17,2015,Midsouth
1/4/15,1.1,2015,Midsouth
12/27/15,0.96,2015,Nashville
12/20/15,0.99,2015,Nashville
12/13/15,0.91,2015,Nashville
12/6/15,1,2015,Nashville
11/29/15,0.95,2015,Nashville
11/22/15,0.96,2015,Nashville
11/15/15,1.04,2015,Nashville
11/8/15,1.03,2015,Nashville
11/1/15,0.94,2015,Nashville
10/25/15,0.91,2015,Nashville
10/18/15,0.91,2015,Nashville
10/11/15,0.96,2015,Nashville
10/4/15,0.96,2015,Nashville
9/27/15,1.04,2015,Nashville
9/20/15,0.95,2015,Nashville
9/13/15,1.05,2015,Nashville
9/6/15,0.97,2015,Nashville
8/30/15,1.09,2015,Nashville
8/23/15,0.97,2015,Nashville
8/16/15,0.96,2015,Nashville
8/9/15,0.98,2015,Nashville
8/2/15,1.08,2015,Nashville
7/26/15,1.07,2015,Nashville
7/19/15,0.98,2015,Nashville
7/12/15,1.09,2015,Nashville
7/5/15,0.97,2015,Nashville
6/28/15,1.06,2015,Nashville
6/21/15,0.96,2015,Nashville
6/14/15,1.03,2015,Nashville
6/7/15,0.96,2015,Nashville
5/31/15,1.04,2015,Nashville
5/24/15,0.98,2015,Nashville
5/17/15,1.07,2015,Nashville
5/10/15,1.07,2015,Nashville
5/3/15,0.98,2015,Nashville
4/26/15,1.08,2015,Nashville
4/19/15,1.11,2015,Nashville
4/12/15,1,2015,Nashville
4/5/15,1.06,2015,Nashville
3/29/15,1.07,2015,Nashville
3/22/15,1.01,2015,Nashville
3/15/15,1.08,2015,Nashville
3/8/15,1.08,2015,Nashville
3/1/15,0.99,2015,Nashville
2/22/15,1.05,2015,Nashville
2/15/15,1.03,2015,Nashville
2/8/15,0.94,2015,Nashville
2/1/15,0.94,2015,Nashville
1/25/15,1.07,2015,Nashville
1/18/15,1.08,2015,Nashville
1/11/15,1.07,2015,Nashville
1/4/15,1,2015,Nashville
12/27/15,0.91,2015,NewOrleansMobile
12/20/15,0.92,2015,NewOrleansMobile
12/13/15,0.86,2015,NewOrleansMobile
12/6/15,0.94,2015,NewOrleansMobile
11/29/15,0.9,2015,NewOrleansMobile
11/22/15,0.94,2015,NewOrleansMobile
11/15/15,0.98,2015,NewOrleansMobile
11/8/15,0.96,2015,NewOrleansMobile
11/1/15,0.97,2015,NewOrleansMobile
10/25/15,1.01,2015,NewOrleansMobile
10/18/15,1.02,2015,NewOrleansMobile
10/11/15,1,2015,NewOrleansMobile
10/4/15,1,2015,NewOrleansMobile
9/27/15,1.06,2015,NewOrleansMobile
9/20/15,1,2015,NewOrleansMobile
9/13/15,1.02,2015,NewOrleansMobile
9/6/15,0.99,2015,NewOrleansMobile
8/30/15,1.03,2015,NewOrleansMobile
8/23/15,1.04,2015,NewOrleansMobile
8/16/15,1.04,2015,NewOrleansMobile
8/9/15,1,2015,NewOrleansMobile
8/2/15,1.04,2015,NewOrleansMobile
7/26/15,1.03,2015,NewOrleansMobile
7/19/15,0.98,2015,NewOrleansMobile
7/12/15,1.05,2015,NewOrleansMobile
7/5/15,1.01,2015,NewOrleansMobile
6/28/15,1.03,2015,NewOrleansMobile
