Date,num_bags,year,region
7/12/15,82776.4,2015,Detroit
7/5/15,74583.1,2015,Detroit
6/28/15,115728.27,2015,Detroit
6/21/15,82434.57,2015,Detroit
6/14/15,86444.91,2015,Detroit
6/7/15,76377.86,2015,Detroit
5/31/15,80020.07,2015,Detroit
5/24/15,98619.41,2015,Detroit
5/17/15,65900.89,2015,Detroit
5/10/15,91797.23,2015,Detroit
5/3/15,66858.29,2015,Detroit
4/26/15,100217.05,2015,Detroit
4/19/15,81262.16,2015,Detroit
4/12/15,107068.62,2015,Detroit
4/5/15,69389.45,2015,Detroit
3/29/15,116730.39,2015,Detroit
3/22/15,63171.07,2015,Detroit
3/15/15,67078.32,2015,Detroit
3/8/15,104569.21,2015,Detroit
3/1/15,69072.83,2015,Detroit
2/22/15,70506.75,2015,Detroit
2/15/15,82193.26,2015,Detroit
2/8/15,61772.96,2015,Detroit
2/1/15,70681.78,2015,Detroit
1/25/15,73764.25,2015,Detroit
1/18/15,94985.22,2015,Detroit
1/11/15,56696.63,2015,Detroit
1/4/15,56132.13,2015,Detroit
12/27/15,37856.64,2015,GrandRapids
12/20/15,35160.73,2015,GrandRapids
12/13/15,40989.06,2015,GrandRapids
12/6/15,32057.78,2015,GrandRapids
11/29/15,30728.58,2015,GrandRapids
11/22/15,36725.69,2015,GrandRapids
11/15/15,48756.23,2015,GrandRapids
11/8/15,36853.5,2015,GrandRapids
11/1/15,45973.75,2015,GrandRapids
10/25/15,35155.6,2015,GrandRapids
10/18/15,45134.39,2015,GrandRapids
10/11/15,39487.65,2015,GrandRapids
10/4/15,36660.84,2015,GrandRapids
9/27/15,34572.59,2015,GrandRapids
9/20/15,53745.61,2015,GrandRapids
9/13/15,51809.03,2015,GrandRapids
9/6/15,48654.83,2015,GrandRapids
8/30/15,53915.89,2015,GrandRapids
8/23/15,45548.13,2015,GrandRapids
8/16/15,65762.77,2015,GrandRapids
8/9/15,52956.51,2015,GrandRapids
8/2/15,59731.09,2015,GrandRapids
7/26/15,74652.44,2015,GrandRapids
7/19/15,61454.75,2015,GrandRapids
7/12/15,72569.86,2015,GrandRapids
7/5/15,55789.84,2015,GrandRapids
6/28/15,87927.29,2015,GrandRapids
6/21/15,62515.24,2015,GrandRapids
6/14/15,71614.68,2015,GrandRapids
6/7/15,61035,2015,GrandRapids
5/31/15,67038.66,2015,GrandRapids
5/24/15,73748.18,2015,GrandRapids
5/17/15,56626.26,2015,GrandRapids
5/10/15,63493.67,2015,GrandRapids
5/3/15,48803.19,2015,GrandRapids
4/26/15,73116.36,2015,GrandRapids
4/19/15,72777.59,2015,GrandRapids
4/12/15,72097.04,2015,GrandRapids
4/5/15,55701.88,2015,GrandRapids
3/29/15,81048.91,2015,GrandRapids
3/22/15,59636.74,2015,GrandRapids
3/15/15,48607.19,2015,GrandRapids
3/8/15,72556.48,2015,GrandRapids
3/1/15,54083.87,2015,GrandRapids
2/22/15,52872.75,2015,GrandRapids
2/15/15,63861.7,2015,GrandRapids
2/8/15,52496.61,2015,GrandRapids
2/1/15,48422.82,2015,GrandRapids
1/25/15,58722.91,2015,GrandRapids
1/18/15,64385.9,2015,GrandRapids
1/11/15,42379.3,2015,GrandRapids
1/4/15,45921.57,2015,GrandRapids
12/27/15,577490.5,2015,GreatLakes
12/20/15,542059.05,2015,GreatLakes
12/13/15,574072.01,2015,GreatLakes
12/6/15,500758.99,2015,GreatLakes
11/29/15,431502.68,2015,GreatLakes
11/22/15,501609.21,2015,GreatLakes
11/15/15,580587.77,2015,GreatLakes
11/8/15,554939.6,2015,GreatLakes
11/1/15,578565.03,2015,GreatLakes
10/25/15,496812.93,2015,GreatLakes
10/18/15,535275.88,2015,GreatLakes
10/11/15,539608.87,2015,GreatLakes
10/4/15,504171.61,2015,GreatLakes
9/27/15,476539.59,2015,GreatLakes
9/20/15,570423.23,2015,GreatLakes
9/13/15,634481.27,2015,GreatLakes
9/6/15,614942.66,2015,GreatLakes
8/30/15,612822.05,2015,GreatLakes
8/23/15,568324.22,2015,GreatLakes
8/16/15,676086.49,2015,GreatLakes
8/9/15,638020.47,2015,GreatLakes
8/2/15,627504.75,2015,GreatLakes
7/26/15,762154.55,2015,GreatLakes
7/19/15,690083.05,2015,GreatLakes
7/12/15,715927.19,2015,GreatLakes
7/5/15,774585.36,2015,GreatLakes
6/28/15,966268.71,2015,GreatLakes
6/21/15,780156.36,2015,GreatLakes
6/14/15,815016.42,2015,GreatLakes
6/7/15,742128.19,2015,GreatLakes
5/31/15,725079.29,2015,GreatLakes
5/24/15,788587.54,2015,GreatLakes
5/17/15,620547.95,2015,GreatLakes
5/10/15,737043.24,2015,GreatLakes
5/3/15,653682.62,2015,GreatLakes
4/26/15,749589.73,2015,GreatLakes
4/19/15,717945.69,2015,GreatLakes
4/12/15,754073.69,2015,GreatLakes
4/5/15,617473.32,2015,GreatLakes
3/29/15,845500.49,2015,GreatLakes
3/22/15,605211.12,2015,GreatLakes
3/15/15,622038,2015,GreatLakes
3/8/15,824997.37,2015,GreatLakes
3/1/15,598713.96,2015,GreatLakes
2/22/15,610248.66,2015,GreatLakes
2/15/15,650580.44,2015,GreatLakes
2/8/15,560633.82,2015,GreatLakes
2/1/15,646531.7,2015,GreatLakes
1/25/15,617677.34,2015,GreatLakes
1/18/15,697090.44,2015,GreatLakes
1/11/15,515263.25,2015,GreatLakes
1/4/15,537780.56,2015,GreatLakes
12/27/15,52172.66,2015,HarrisburgScranton
12/20/15,55158.59,2015,HarrisburgScranton
12/13/15,52629.91,2015,HarrisburgScranton
12/6/15,46803.55,2015,HarrisburgScranton
11/29/15,40269.85,2015,HarrisburgScranton
11/22/15,49886.79,2015,HarrisburgScranton
11/15/15,50823.87,2015,HarrisburgScranton
11/8/15,49315.46,2015,HarrisburgScranton
11/1/15,50255.22,2015,HarrisburgScranton
10/25/15,53876.65,2015,HarrisburgScranton
10/18/15,49802.07,2015,HarrisburgScranton
10/11/15,55402.42,2015,HarrisburgScranton
10/4/15,60166.23,2015,HarrisburgScranton
9/27/15,53387.54,2015,HarrisburgScranton
9/20/15,54908.16,2015,HarrisburgScranton
9/13/15,50518.36,2015,HarrisburgScranton
9/6/15,58803.58,2015,HarrisburgScranton
8/30/15,59591.72,2015,HarrisburgScranton
8/23/15,56436.02,2015,HarrisburgScranton
8/16/15,49302.8,2015,HarrisburgScranton
8/9/15,57148.33,2015,HarrisburgScranton
8/2/15,57808.16,2015,HarrisburgScranton
7/26/15,61945.48,2015,HarrisburgScranton
7/19/15,66951.32,2015,HarrisburgScranton
7/12/15,68899.75,2015,HarrisburgScranton
7/5/15,80549.34,2015,HarrisburgScranton
6/28/15,73590.72,2015,HarrisburgScranton
6/21/15,79455.29,2015,HarrisburgScranton
6/14/15,92380.65,2015,HarrisburgScranton
6/7/15,85424.65,2015,HarrisburgScranton
5/31/15,91399.84,2015,HarrisburgScranton
5/24/15,93390.75,2015,HarrisburgScranton
5/17/15,86571.14,2015,HarrisburgScranton
5/10/15,87226.64,2015,HarrisburgScranton
5/3/15,79068.14,2015,HarrisburgScranton
4/26/15,70271.11,2015,HarrisburgScranton
4/19/15,79210.81,2015,HarrisburgScranton
4/12/15,64579.13,2015,HarrisburgScranton
4/5/15,68028,2015,HarrisburgScranton
3/29/15,62385.18,2015,HarrisburgScranton
3/22/15,60235.19,2015,HarrisburgScranton
3/15/15,74630.51,2015,HarrisburgScranton
3/8/15,77675.77,2015,HarrisburgScranton
3/1/15,67379.54,2015,HarrisburgScranton
2/22/15,74589.1,2015,HarrisburgScranton
2/15/15,73264.41,2015,HarrisburgScranton
2/8/15,76542.91,2015,HarrisburgScranton
2/1/15,70932.74,2015,HarrisburgScranton
1/25/15,83379.23,2015,HarrisburgScranton
1/18/15,65730.17,2015,HarrisburgScranton
1/11/15,64838.42,2015,HarrisburgScranton
1/4/15,48952.57,2015,HarrisburgScranton
12/27/15,44521.4,2015,HartfordSpringfield
12/20/15,46958.69,2015,HartfordSpringfield
12/13/15,47235.04,2015,HartfordSpringfield
12/6/15,36087.9,2015,HartfordSpringfield
11/29/15,37099.33,2015,HartfordSpringfield
11/22/15,31693.36,2015,HartfordSpringfield
11/15/15,42156.85,2015,HartfordSpringfield
11/8/15,43220.27,2015,HartfordSpringfield
11/1/15,49489.36,2015,HartfordSpringfield
10/25/15,47535.6,2015,HartfordSpringfield
10/18/15,45108.78,2015,HartfordSpringfield
10/11/15,52442.71,2015,HartfordSpringfield
10/4/15,51469.03,2015,HartfordSpringfield
9/27/15,46105.98,2015,HartfordSpringfield
9/20/15,57606.92,2015,HartfordSpringfield
9/13/15,53422.12,2015,HartfordSpringfield
9/6/15,54784.25,2015,HartfordSpringfield
8/30/15,47188.5,2015,HartfordSpringfield
8/23/15,45255.29,2015,HartfordSpringfield
8/16/15,52808.59,2015,HartfordSpringfield
8/9/15,56845.94,2015,HartfordSpringfield
8/2/15,48824.22,2015,HartfordSpringfield
7/26/15,55094.92,2015,HartfordSpringfield
7/19/15,59063.86,2015,HartfordSpringfield
7/12/15,73611.03,2015,HartfordSpringfield
7/5/15,71726.72,2015,HartfordSpringfield
6/28/15,63988.35,2015,HartfordSpringfield
6/21/15,69297.55,2015,HartfordSpringfield
6/14/15,72846.84,2015,HartfordSpringfield
6/7/15,67534.04,2015,HartfordSpringfield
5/31/15,76734.47,2015,HartfordSpringfield
5/24/15,80420.66,2015,HartfordSpringfield
5/17/15,72312.87,2015,HartfordSpringfield
5/10/15,76807.72,2015,HartfordSpringfield
5/3/15,69666.09,2015,HartfordSpringfield
4/26/15,66780.15,2015,HartfordSpringfield
4/19/15,70677.64,2015,HartfordSpringfield
4/12/15,64932.26,2015,HartfordSpringfield
4/5/15,58950.13,2015,HartfordSpringfield
3/29/15,53019.67,2015,HartfordSpringfield
3/22/15,56636.95,2015,HartfordSpringfield
3/15/15,68370.25,2015,HartfordSpringfield
3/8/15,81264.03,2015,HartfordSpringfield
3/1/15,59968.22,2015,HartfordSpringfield
2/22/15,73550.85,2015,HartfordSpringfield
2/15/15,80581.7,2015,HartfordSpringfield
2/8/15,68467.05,2015,HartfordSpringfield
2/1/15,75877.74,2015,HartfordSpringfield
1/25/15,86591.5,2015,HartfordSpringfield
1/18/15,64898.32,2015,HartfordSpringfield
1/11/15,85049.89,2015,HartfordSpringfield
1/4/15,58061.57,2015,HartfordSpringfield
12/27/15,140578.89,2015,Houston
12/20/15,134472.15,2015,Houston
12/13/15,118249.9,2015,Houston
12/6/15,123301.75,2015,Houston
11/29/15,97740.46,2015,Houston
11/22/15,112776.26,2015,Houston
11/15/15,131185.34,2015,Houston
11/8/15,124311.49,2015,Houston
11/1/15,135090.91,2015,Houston
10/25/15,101889.59,2015,Houston
10/18/15,87942.98,2015,Houston
10/11/15,112924.68,2015,Houston
10/4/15,128610.3,2015,Houston
9/27/15,110005.86,2015,Houston
9/20/15,97093.64,2015,Houston
9/13/15,128197.69,2015,Houston
9/6/15,128398.07,2015,Houston
8/30/15,101800.73,2015,Houston
8/23/15,97753.82,2015,Houston
8/16/15,102019.4,2015,Houston
8/9/15,98490.67,2015,Houston
8/2/15,93996.27,2015,Houston
7/26/15,115646.96,2015,Houston
7/19/15,146607.39,2015,Houston
7/12/15,129130.78,2015,Houston
7/5/15,145201.69,2015,Houston
6/28/15,182793.53,2015,Houston
6/21/15,165540.77,2015,Houston
6/14/15,164984.41,2015,Houston
6/7/15,127682.54,2015,Houston
5/31/15,119148.01,2015,Houston
5/24/15,97641.42,2015,Houston
5/17/15,82512.33,2015,Houston
5/10/15,119273.42,2015,Houston
5/3/15,138113.52,2015,Houston
4/26/15,91745.87,2015,Houston
4/19/15,112472.41,2015,Houston
4/12/15,107051.39,2015,Houston
4/5/15,139400.33,2015,Houston
3/29/15,128755.71,2015,Houston
3/22/15,122875.54,2015,Houston
3/15/15,110522.1,2015,Houston
3/8/15,135735.59,2015,Houston
3/1/15,114118.74,2015,Houston
2/22/15,105622.79,2015,Houston
2/15/15,120148.78,2015,Houston
2/8/15,114519.05,2015,Houston
2/1/15,134420.71,2015,Houston
1/25/15,120289.18,2015,Houston
1/18/15,120280.76,2015,Houston
1/11/15,152918.86,2015,Houston
1/4/15,115837.55,2015,Houston
12/27/15,37857.68,2015,Indianapolis
12/20/15,35339.83,2015,Indianapolis
12/13/15,39055.62,2015,Indianapolis
12/6/15,38650.33,2015,Indianapolis
11/29/15,29256.3,2015,Indianapolis
11/22/15,32825.44,2015,Indianapolis
11/15/15,36598.17,2015,Indianapolis
11/8/15,38397.37,2015,Indianapolis
11/1/15,40333.83,2015,Indianapolis
10/25/15,40696.01,2015,Indianapolis
10/18/15,40805.64,2015,Indianapolis
10/11/15,35112.95,2015,Indianapolis
10/4/15,35118.97,2015,Indianapolis
9/27/15,34774.67,2015,Indianapolis
9/20/15,41170.1,2015,Indianapolis
9/13/15,49656.88,2015,Indianapolis
9/6/15,44015.86,2015,Indianapolis
8/30/15,41058.35,2015,Indianapolis
8/23/15,40101.97,2015,Indianapolis
8/16/15,44629.48,2015,Indianapolis
8/9/15,40810.6,2015,Indianapolis
8/2/15,40114.79,2015,Indianapolis
7/26/15,47941.69,2015,Indianapolis
7/19/15,46213.29,2015,Indianapolis
7/12/15,48250.01,2015,Indianapolis
7/5/15,52872.97,2015,Indianapolis
6/28/15,62336.52,2015,Indianapolis
6/21/15,58792.48,2015,Indianapolis
6/14/15,52338.89,2015,Indianapolis
6/7/15,48179.03,2015,Indianapolis
5/31/15,42933.59,2015,Indianapolis
5/24/15,41464.83,2015,Indianapolis
5/17/15,39737.03,2015,Indianapolis
5/10/15,46168.54,2015,Indianapolis
5/3/15,40171.15,2015,Indianapolis
4/26/15,41141.09,2015,Indianapolis
4/19/15,50565.87,2015,Indianapolis
4/12/15,43745.75,2015,Indianapolis
4/5/15,40579.11,2015,Indianapolis
3/29/15,50118.75,2015,Indianapolis
3/22/15,38735.04,2015,Indianapolis
3/15/15,41913.69,2015,Indianapolis
3/8/15,45811.82,2015,Indianapolis
3/1/15,39567.14,2015,Indianapolis
2/22/15,37626.92,2015,Indianapolis
2/15/15,35774.97,2015,Indianapolis
2/8/15,33519.02,2015,Indianapolis
2/1/15,41561.14,2015,Indianapolis
1/25/15,36954.33,2015,Indianapolis
1/18/15,40469.37,2015,Indianapolis
1/11/15,33310.48,2015,Indianapolis
1/4/15,36485.45,2015,Indianapolis
12/27/15,33308.89,2015,Jacksonville
12/20/15,26097.27,2015,Jacksonville
12/13/15,30390.01,2015,Jacksonville
12/6/15,19876.09,2015,Jacksonville
11/29/15,27787.69,2015,Jacksonville
11/22/15,29814.06,2015,Jacksonville
11/15/15,24915.8,2015,Jacksonville
11/8/15,24157.08,2015,Jacksonville
11/1/15,39232.86,2015,Jacksonville
10/25/15,27218.86,2015,Jacksonville
10/18/15,24385.7,2015,Jacksonville
10/11/15,35015.95,2015,Jacksonville
10/4/15,36206.89,2015,Jacksonville
9/27/15,24334.81,2015,Jacksonville
9/20/15,37710.23,2015,Jacksonville
9/13/15,27745.16,2015,Jacksonville
9/6/15,44923.5,2015,Jacksonville
8/30/15,31863.89,2015,Jacksonville
8/23/15,31182.63,2015,Jacksonville
8/16/15,30162.42,2015,Jacksonville
8/9/15,43942.61,2015,Jacksonville
8/2/15,28552.99,2015,Jacksonville
7/26/15,23708.89,2015,Jacksonville
7/19/15,37280.4,2015,Jacksonville
7/12/15,29324.53,2015,Jacksonville
7/5/15,51113.07,2015,Jacksonville
6/28/15,37283.57,2015,Jacksonville
6/21/15,48407.22,2015,Jacksonville
6/14/15,41014.29,2015,Jacksonville
6/7/15,43920.22,2015,Jacksonville
5/31/15,32956.06,2015,Jacksonville
5/24/15,41618.38,2015,Jacksonville
5/17/15,30302.84,2015,Jacksonville
5/10/15,31430.84,2015,Jacksonville
5/3/15,51669.25,2015,Jacksonville
4/26/15,30893.61,2015,Jacksonville
4/19/15,34237.01,2015,Jacksonville
4/12/15,34893.41,2015,Jacksonville
4/5/15,29192.42,2015,Jacksonville
3/29/15,25226.14,2015,Jacksonville
3/22/15,34923.3,2015,Jacksonville
3/15/15,23903.32,2015,Jacksonville
3/8/15,25443.64,2015,Jacksonville
3/1/15,31639.73,2015,Jacksonville
2/22/15,29076.27,2015,Jacksonville
2/15/15,24427.51,2015,Jacksonville
2/8/15,19397.24,2015,Jacksonville
2/1/15,42945.86,2015,Jacksonville
1/25/15,27925.94,2015,Jacksonville
1/18/15,25060.56,2015,Jacksonville
1/11/15,24566.54,2015,Jacksonville
1/4/15,28686.57,2015,Jacksonville
12/27/15,58612.1,2015,LasVegas
12/20/15,54103.94,2015,LasVegas
12/13/15,41643.52,2015,LasVegas
12/6/15,30694.05,2015,LasVegas
11/29/15,30435.14,2015,LasVegas
11/22/15,33241.61,2015,LasVegas
11/15/15,35507.27,2015,LasVegas
11/8/15,37333.35,2015,LasVegas
11/1/15,35398.62,2015,LasVegas
10/25/15,35458.53,2015,LasVegas
10/18/15,38960.02,2015,LasVegas
10/11/15,36894.51,2015,LasVegas
10/4/15,38659.62,2015,LasVegas
9/27/15,35317.04,2015,LasVegas
9/20/15,44254.15,2015,LasVegas
9/13/15,74655.89,2015,LasVegas
9/6/15,52471.92,2015,LasVegas
8/30/15,38266.54,2015,LasVegas
8/23/15,40566.09,2015,LasVegas
8/16/15,60363.91,2015,LasVegas
8/9/15,63010.39,2015,LasVegas
8/2/15,49169.44,2015,LasVegas
7/26/15,50085.95,2015,LasVegas
7/19/15,54738.47,2015,LasVegas
7/12/15,53258.63,2015,LasVegas
7/5/15,77806.86,2015,LasVegas
6/28/15,63660.06,2015,LasVegas
6/21/15,78859.33,2015,LasVegas
6/14/15,78678.44,2015,LasVegas
6/7/15,71065.39,2015,LasVegas
5/31/15,58376.6,2015,LasVegas
5/24/15,51766.98,2015,LasVegas
5/17/15,47743.43,2015,LasVegas
5/10/15,55663.97,2015,LasVegas
5/3/15,66137.41,2015,LasVegas
4/26/15,63436.41,2015,LasVegas
4/19/15,55650.51,2015,LasVegas
4/12/15,50734.51,2015,LasVegas
4/5/15,50949.57,2015,LasVegas
3/29/15,47723.32,2015,LasVegas
3/22/15,38838.17,2015,LasVegas
3/15/15,35286.92,2015,LasVegas
3/8/15,38563.47,2015,LasVegas
3/1/15,36602.27,2015,LasVegas
2/22/15,36265.13,2015,LasVegas
2/15/15,38503.26,2015,LasVegas
2/8/15,43708.68,2015,LasVegas
2/1/15,36449.01,2015,LasVegas
1/25/15,32113.37,2015,LasVegas
1/18/15,33175.55,2015,LasVegas
1/11/15,37144.36,2015,LasVegas
1/4/15,58638.68,2015,LasVegas
12/27/15,808554.03,2015,LosAngeles
12/20/15,786663.79,2015,LosAngeles
12/13/15,1093869.01,2015,LosAngeles
12/6/15,1096637.79,2015,LosAngeles
11/29/15,749929.73,2015,LosAngeles
11/22/15,747730.78,2015,LosAngeles
11/15/15,814312.28,2015,LosAngeles
11/8/15,527994.86,2015,LosAngeles
11/1/15,396225.49,2015,LosAngeles
10/25/15,349302.31,2015,LosAngeles
10/18/15,367464.22,2015,LosAngeles
10/11/15,297183.03,2015,LosAngeles
10/4/15,273329.98,2015,LosAngeles
9/27/15,282554.5,2015,LosAngeles
9/20/15,302063.2,2015,LosAngeles
9/13/15,296957.26,2015,LosAngeles
9/6/15,343856.96,2015,LosAngeles
8/30/15,363761.25,2015,LosAngeles
8/23/15,287109.44,2015,LosAngeles
8/16/15,305952.21,2015,LosAngeles
8/9/15,311765.28,2015,LosAngeles
8/2/15,296687.12,2015,LosAngeles
7/26/15,321891.95,2015,LosAngeles
7/19/15,306935.34,2015,LosAngeles
7/12/15,312825.5,2015,LosAngeles
7/5/15,398193.01,2015,LosAngeles
6/28/15,353112.97,2015,LosAngeles
6/21/15,353494.88,2015,LosAngeles
6/14/15,374448.36,2015,LosAngeles
6/7/15,385717.6,2015,LosAngeles
5/31/15,309928.2,2015,LosAngeles
5/24/15,301690.01,2015,LosAngeles
5/17/15,294872.18,2015,LosAngeles
5/10/15,358535.96,2015,LosAngeles
5/3/15,369784.7,2015,LosAngeles
4/26/15,297393.39,2015,LosAngeles
4/19/15,326247.83,2015,LosAngeles
4/12/15,336665.65,2015,LosAngeles
4/5/15,284995.25,2015,LosAngeles
3/29/15,289111.44,2015,LosAngeles
3/22/15,294948.19,2015,LosAngeles
3/15/15,332057.97,2015,LosAngeles
3/8/15,328752.16,2015,LosAngeles
3/1/15,294779.67,2015,LosAngeles
2/22/15,337149.23,2015,LosAngeles
2/15/15,308754.91,2015,LosAngeles
2/8/15,327154.33,2015,LosAngeles
2/1/15,342179.83,2015,LosAngeles
1/25/15,294095.95,2015,LosAngeles
1/18/15,290195.16,2015,LosAngeles
1/11/15,251246.65,2015,LosAngeles
1/4/15,255504.05,2015,LosAngeles
12/27/15,19313.09,2015,Louisville
12/20/15,21242.6,2015,Louisville
12/13/15,25724.07,2015,Louisville
12/6/15,30842.12,2015,Louisville
11/29/15,21015.03,2015,Louisville
11/22/15,23120.13,2015,Louisville
11/15/15,21785.27,2015,Louisville
11/8/15,25673.62,2015,Louisville
11/1/15,34334.65,2015,Louisville
10/25/15,21992.98,2015,Louisville
10/18/15,22942.67,2015,Louisville
10/11/15,22661.26,2015,Louisville
10/4/15,17661.21,2015,Louisville
9/27/15,14966.61,2015,Louisville
9/20/15,21939.92,2015,Louisville
9/13/15,22000.26,2015,Louisville
9/6/15,27561.89,2015,Louisville
8/30/15,18915.74,2015,Louisville
8/23/15,20818.82,2015,Louisville
8/16/15,20799.47,2015,Louisville
8/9/15,23661.4,2015,Louisville
8/2/15,25822.62,2015,Louisville
7/26/15,31495.7,2015,Louisville
7/19/15,22015.98,2015,Louisville
7/12/15,25581.67,2015,Louisville
7/5/15,27274.78,2015,Louisville
6/28/15,24664.28,2015,Louisville
6/21/15,24023.54,2015,Louisville
6/14/15,25644.25,2015,Louisville
6/7/15,23778.3,2015,Louisville
5/31/15,24616.59,2015,Louisville
5/24/15,19369.88,2015,Louisville
5/17/15,18294.66,2015,Louisville
5/10/15,22339.91,2015,Louisville
5/3/15,24590.55,2015,Louisville
4/26/15,18699.45,2015,Louisville
4/19/15,25912.53,2015,Louisville
4/12/15,23399.45,2015,Louisville
4/5/15,23334.16,2015,Louisville
3/29/15,25781.36,2015,Louisville
3/22/15,22383.21,2015,Louisville
3/15/15,16983.09,2015,Louisville
3/8/15,19921.07,2015,Louisville
3/1/15,17005.21,2015,Louisville
2/22/15,25787.7,2015,Louisville
2/15/15,24814.08,2015,Louisville
2/8/15,19962.84,2015,Louisville
2/1/15,31116.86,2015,Louisville
1/25/15,21079.53,2015,Louisville
1/18/15,19076.5,2015,Louisville
1/11/15,19278,2015,Louisville
1/4/15,23797.31,2015,Louisville
12/27/15,112404.73,2015,MiamiFtLauderdale
12/20/15,79785.65,2015,MiamiFtLauderdale
12/13/15,92802.85,2015,MiamiFtLauderdale
12/6/15,58507.18,2015,MiamiFtLauderdale
11/29/15,78304.23,2015,MiamiFtLauderdale
11/22/15,92251.87,2015,MiamiFtLauderdale
11/15/15,67428.91,2015,MiamiFtLauderdale
11/8/15,68261.19,2015,MiamiFtLauderdale
11/1/15,95034.3,2015,MiamiFtLauderdale
10/25/15,58966.05,2015,MiamiFtLauderdale
10/18/15,66948.85,2015,MiamiFtLauderdale
10/11/15,94106.57,2015,MiamiFtLauderdale
10/4/15,95953.46,2015,MiamiFtLauderdale
9/27/15,59931.1,2015,MiamiFtLauderdale
9/20/15,102119.7,2015,MiamiFtLauderdale
9/13/15,68960.66,2015,MiamiFtLauderdale
9/6/15,114243.13,2015,MiamiFtLauderdale
8/30/15,83400.23,2015,MiamiFtLauderdale
8/23/15,83033.23,2015,MiamiFtLauderdale
8/16/15,84829.18,2015,MiamiFtLauderdale
8/9/15,118286.41,2015,MiamiFtLauderdale
8/2/15,85844.97,2015,MiamiFtLauderdale
7/26/15,83754.92,2015,MiamiFtLauderdale
7/19/15,93289.73,2015,MiamiFtLauderdale
7/12/15,86917.07,2015,MiamiFtLauderdale
7/5/15,132960.51,2015,MiamiFtLauderdale
6/28/15,104373.38,2015,MiamiFtLauderdale
6/21/15,128508.67,2015,MiamiFtLauderdale
6/14/15,99432.77,2015,MiamiFtLauderdale
6/7/15,119601.11,2015,MiamiFtLauderdale
5/31/15,86843.58,2015,MiamiFtLauderdale
5/24/15,123093.37,2015,MiamiFtLauderdale
5/17/15,90466.64,2015,MiamiFtLauderdale
5/10/15,82813.29,2015,MiamiFtLauderdale
5/3/15,145921.28,2015,MiamiFtLauderdale
4/26/15,92640.24,2015,MiamiFtLauderdale
4/19/15,88144.38,2015,MiamiFtLauderdale
4/12/15,103947.32,2015,MiamiFtLauderdale
4/5/15,91331.2,2015,MiamiFtLauderdale
3/29/15,75955.62,2015,MiamiFtLauderdale
3/22/15,104472.39,2015,MiamiFtLauderdale
3/15/15,63925.13,2015,MiamiFtLauderdale
3/8/15,69396.41,2015,MiamiFtLauderdale
3/1/15,102048.78,2015,MiamiFtLauderdale
2/22/15,78578.59,2015,MiamiFtLauderdale
2/15/15,74509.99,2015,MiamiFtLauderdale
2/8/15,62445.11,2015,MiamiFtLauderdale
2/1/15,111768.82,2015,MiamiFtLauderdale
1/25/15,66921.2,2015,MiamiFtLauderdale
1/18/15,77092.27,2015,MiamiFtLauderdale
1/11/15,63792.34,2015,MiamiFtLauderdale
1/4/15,86680.79,2015,MiamiFtLauderdale
12/27/15,503211.34,2015,Midsouth
12/20/15,476795.23,2015,Midsouth
12/13/15,503346.14,2015,Midsouth
12/6/15,437811.32,2015,Midsouth
11/29/15,386815.54,2015,Midsouth
11/22/15,407481.76,2015,Midsouth
11/15/15,414549.9,2015,Midsouth
11/8/15,457857.57,2015,Midsouth
11/1/15,513481.76,2015,Midsouth
10/25/15,474081.03,2015,Midsouth
10/18/15,474781.39,2015,Midsouth
10/11/15,525255.56,2015,Midsouth
10/4/15,501338.98,2015,Midsouth
9/27/15,429281.32,2015,Midsouth
9/20/15,560915.88,2015,Midsouth
9/13/15,612905.67,2015,Midsouth
9/6/15,676142.98,2015,Midsouth
8/30/15,660271.38,2015,Midsouth
8/23/15,697778.71,2015,Midsouth
8/16/15,617281.73,2015,Midsouth
8/9/15,647068.05,2015,Midsouth
8/2/15,651663.25,2015,Midsouth
7/26/15,693787.13,2015,Midsouth
7/19/15,729054.18,2015,Midsouth
7/12/15,707753.89,2015,Midsouth
7/5/15,771995.45,2015,Midsouth
6/28/15,760937.75,2015,Midsouth
6/21/15,798951.75,2015,Midsouth
6/14/15,829249.94,2015,Midsouth
6/7/15,776459.27,2015,Midsouth
